433281.07	568459.02	250.40
433281.20	568459.06	250.53
433281.27	568459.08	250.59
433281.30	568459.10	250.65
433281.38	568459.12	250.71
433281.47	568459.14	250.78
433279.66	568458.44	249.01
433279.74	568458.46	249.07
433279.81	568458.47	249.13
433279.85	568458.50	249.18
433279.89	568458.52	249.23
433279.96	568458.53	249.29
433280.03	568458.55	249.35
433280.06	568458.57	249.40
433280.12	568458.59	249.45
433280.20	568458.61	249.52
433280.24	568458.63	249.57
433280.28	568458.65	249.62
433280.36	568458.67	249.68
433280.44	568458.68	249.75
433280.48	568458.71	249.80
433280.52	568458.73	249.85
433280.60	568458.74	249.91
433280.67	568458.76	249.97
433280.70	568458.79	250.02
433280.78	568458.81	250.09
433280.86	568458.82	250.16
433280.90	568458.85	250.21
433280.94	568458.87	250.26
433281.03	568458.89	250.33
433281.09	568458.91	250.39
433281.21	568458.95	250.51
433281.30	568458.97	250.58
433281.31	568459.00	250.63
433281.39	568459.02	250.70
433281.48	568459.04	250.77
433279.74	568458.35	249.06
433279.82	568458.37	249.12
433279.86	568458.39	249.17
433279.90	568458.41	249.22
433279.97	568458.43	249.28
433280.05	568458.44	249.34
433280.08	568458.46	249.39
433280.13	568458.48	249.44
433280.20	568458.50	249.50
433280.27	568458.52	249.56
433280.29	568458.54	249.60
433280.36	568458.56	249.67
433280.45	568458.58	249.73
433280.49	568458.60	249.78
433280.53	568458.62	249.83
433280.60	568458.64	249.90
433280.69	568458.66	249.96
433280.71	568458.68	250.01
433280.78	568458.70	250.07
433280.86	568458.72	250.14
433280.91	568458.74	250.19
433280.94	568458.76	250.25
433281.03	568458.78	250.31
433281.11	568458.80	250.38
433281.20	568458.84	250.49
433281.30	568458.86	250.56
433281.35	568458.89	250.62
433281.39	568458.91	250.68
433281.48	568458.93	250.75
433279.74	568458.25	249.04
433279.82	568458.27	249.10
433279.88	568458.29	249.16
433279.90	568458.31	249.20
433279.97	568458.32	249.26
433280.05	568458.34	249.32
433280.09	568458.36	249.37
433280.13	568458.38	249.42
433280.20	568458.40	249.48
433280.29	568458.42	249.54
433280.31	568458.44	249.59
433280.36	568458.46	249.65
433280.44	568458.48	249.71
433280.50	568458.49	249.77
433280.53	568458.52	249.82
433280.61	568458.54	249.88
433280.69	568458.55	249.95
433280.73	568458.58	250.00
433280.77	568458.60	250.05
433280.86	568458.62	250.12
433280.92	568458.64	250.18
433280.95	568458.66	250.23
433281.03	568458.68	250.30
433281.12	568458.70	250.36
433281.21	568458.74	250.48
433281.30	568458.76	250.54
433281.35	568458.78	250.60
433281.39	568458.81	250.66
433281.47	568458.83	250.73
433281.55	568458.85	250.79
433279.74	568458.15	249.02
433279.81	568458.17	249.08
433279.89	568458.18	249.14
433279.93	568458.20	249.19
433279.97	568458.22	249.24
433280.04	568458.24	249.30
433280.10	568458.26	249.35
433280.13	568458.28	249.40
433280.20	568458.30	249.46
433280.28	568458.31	249.52
433280.32	568458.34	249.58
433280.36	568458.36	249.63
433280.44	568458.37	249.69
433280.52	568458.39	249.75
433280.55	568458.41	249.80
433280.60	568458.44	249.86
433280.68	568458.45	249.92
433280.74	568458.47	249.98
433280.77	568458.50	250.03
433280.85	568458.51	250.09
433280.93	568458.53	250.16
433280.96	568458.56	250.21
433281.03	568458.58	250.27
433281.11	568458.59	250.34
433281.15	568458.62	250.39
433281.21	568458.64	250.45
433281.29	568458.66	250.52
433281.37	568458.68	250.59
433281.39	568458.70	250.64
433281.46	568458.73	250.70
433281.55	568458.74	250.77
433279.81	568458.06	249.06
433279.89	568458.08	249.12
433279.93	568458.10	249.17
433279.97	568458.12	249.22
433280.04	568458.14	249.28
433280.12	568458.15	249.34
433280.15	568458.17	249.39
433280.19	568458.19	249.44
433280.27	568458.21	249.50
433280.35	568458.23	249.56
433280.36	568458.25	249.61
433280.43	568458.27	249.67
433280.52	568458.29	249.73
433280.56	568458.31	249.78
433280.60	568458.33	249.84
433280.68	568458.35	249.90
433280.76	568458.36	249.97
433280.78	568458.39	250.01
433280.85	568458.41	250.07
433280.93	568458.43	250.14
433280.98	568458.45	250.20
433281.02	568458.47	250.25
433281.10	568458.49	250.32
433281.18	568458.51	250.38
433281.28	568458.55	250.50
433281.37	568458.57	250.57
433281.42	568458.60	250.63
433281.46	568458.62	250.68
433281.55	568458.64	250.75
433281.59	568458.66	250.81
433279.81	568457.96	249.04
433279.89	568457.97	249.10
433279.95	568457.99	249.16
433279.96	568458.02	249.20
433280.05	568458.03	249.26
433280.12	568458.05	249.32
433280.16	568458.07	249.37
433280.19	568458.09	249.42
433280.27	568458.11	249.48
433280.35	568458.12	249.54
433280.39	568458.14	249.60
433280.44	568458.16	249.65
433280.51	568458.18	249.71
433280.57	568458.20	249.77
433280.60	568458.22	249.82
433280.68	568458.24	249.88
433280.76	568458.26	249.95
433280.80	568458.28	250.00
433280.85	568458.30	250.05
433280.92	568458.32	250.12
433280.99	568458.34	250.18
433281.02	568458.37	250.23
433281.10	568458.39	250.30
433281.18	568458.40	250.36
433281.28	568458.45	250.48
433281.37	568458.47	250.55
433281.41	568458.49	250.60
433281.46	568458.51	250.66
433281.54	568458.53	250.73
433281.63	568458.55	250.80
433279.81	568457.85	249.02
433279.89	568457.87	249.08
433279.96	568457.89	249.14
433280.00	568457.91	249.19
433280.04	568457.93	249.24
433280.11	568457.94	249.30
433280.18	568457.96	249.36
433280.19	568457.99	249.40
433280.28	568458.00	249.46
433280.35	568458.02	249.53
433280.39	568458.04	249.58
433280.43	568458.06	249.63
433280.51	568458.08	249.69
433280.59	568458.10	249.75
433280.62	568458.12	249.80
433280.67	568458.14	249.86
433280.75	568458.16	249.93
433280.81	568458.18	249.98
433280.85	568458.20	250.03
433280.92	568458.22	250.10
433281.00	568458.24	250.16
433281.03	568458.26	250.21
433281.09	568458.28	250.27
433281.17	568458.30	250.34
433281.26	568458.35	250.45
433281.35	568458.36	250.52
433281.44	568458.38	250.59
433281.45	568458.41	250.64
433281.53	568458.43	250.71
433281.62	568458.45	250.77
433279.89	568457.77	249.07
433279.96	568457.78	249.12
433280.00	568457.80	249.17
433280.04	568457.83	249.22
433280.11	568457.84	249.28
433280.19	568457.86	249.34
433280.22	568457.88	249.39
433280.27	568457.90	249.44
433280.35	568457.92	249.51
433280.43	568457.93	249.57
433280.44	568457.96	249.61
433280.51	568457.98	249.67
433280.58	568457.99	249.73
433280.63	568458.02	249.79
433280.67	568458.04	249.84
433280.75	568458.06	249.91
433280.83	568458.07	249.97
433280.85	568458.10	250.01
433280.92	568458.12	250.08
433281.00	568458.14	250.14
433281.05	568458.16	250.20
433281.09	568458.18	250.25
433281.17	568458.20	250.32
433281.27	568458.24	250.43
433281.35	568458.26	250.50
433281.43	568458.28	250.57
433281.48	568458.30	250.63
433281.52	568458.33	250.68
433281.61	568458.35	250.75
433281.66	568458.37	250.81
433279.89	568457.66	249.05
433279.97	568457.68	249.11
433280.03	568457.70	249.16
433280.05	568457.72	249.21
433280.12	568457.74	249.27
433280.19	568457.76	249.33
433280.24	568457.77	249.38
433280.27	568457.80	249.43
433280.34	568457.81	249.49
433280.43	568457.83	249.55
433280.46	568457.85	249.60
433280.51	568457.87	249.65
433280.58	568457.89	249.72
433280.64	568457.91	249.77
433280.67	568457.93	249.82
433280.75	568457.95	249.89
433280.83	568457.97	249.95
433280.88	568457.99	250.00
433280.92	568458.01	250.06
433280.99	568458.03	250.12
433281.06	568458.05	250.19
433281.09	568458.07	250.23
433281.17	568458.09	250.30
433281.24	568458.11	250.36
433281.29	568458.13	250.42
433281.35	568458.16	250.48
433281.43	568458.17	250.55
433281.48	568458.20	250.61
433281.52	568458.22	250.66
433281.61	568458.24	250.73
433281.69	568458.26	250.80
433279.90	568457.56	249.03
433279.96	568457.57	249.09
433280.04	568457.59	249.15
433280.07	568457.61	249.20
433280.12	568457.63	249.25
433280.19	568457.65	249.31
433280.25	568457.67	249.36
433280.27	568457.69	249.41
433280.35	568457.71	249.47
433280.43	568457.72	249.53
433280.47	568457.74	249.58
433280.51	568457.77	249.63
433280.59	568457.78	249.70
433280.67	568457.80	249.76
433280.69	568457.82	249.81
433280.75	568457.84	249.87
433280.83	568457.86	249.93
433280.88	568457.88	249.99
433280.91	568457.91	250.04
433280.99	568457.92	250.10
433281.08	568457.94	250.17
433281.10	568457.96	250.22
433281.16	568457.99	250.28
433281.24	568458.01	250.34
433281.30	568458.03	250.41
433281.34	568458.05	250.46
433281.43	568458.07	250.53
433281.51	568458.09	250.59
433281.52	568458.11	250.64
433281.60	568458.13	250.71
433281.69	568458.15	250.78
433279.96	568457.47	249.07
433280.03	568457.49	249.13
433280.08	568457.51	249.18
433280.11	568457.53	249.23
433280.19	568457.55	249.28
433280.27	568457.56	249.35
433280.29	568457.59	249.39
433280.34	568457.60	249.45
433280.42	568457.62	249.51
433280.50	568457.64	249.57
433280.50	568457.66	249.61
433280.58	568457.68	249.67
433280.66	568457.70	249.74
433280.70	568457.72	249.79
433280.74	568457.74	249.84
433280.82	568457.76	249.91
433280.90	568457.78	249.97
433280.93	568457.80	250.02
433280.99	568457.82	250.08
433281.07	568457.84	250.15
433281.12	568457.86	250.20
433281.16	568457.88	250.25
433281.24	568457.90	250.32
433281.34	568457.95	250.44
433281.41	568457.97	250.50
433281.50	568457.99	250.57
433281.55	568458.01	250.63
433281.59	568458.03	250.68
433281.67	568458.05	250.75
433281.73	568458.07	250.81
433279.95	568457.37	249.05
433280.03	568457.39	249.10
433280.09	568457.41	249.16
433280.10	568457.43	249.20
433280.18	568457.45	249.26
433280.25	568457.46	249.32
433280.30	568457.48	249.37
433280.33	568457.51	249.42
433280.41	568457.52	249.49
433280.49	568457.54	249.55
433280.54	568457.56	249.60
433280.57	568457.58	249.65
433280.65	568457.60	249.71
433280.71	568457.62	249.77
433280.73	568457.64	249.82
433280.82	568457.66	249.89
433280.90	568457.68	249.95
433280.94	568457.70	250.00
433280.98	568457.72	250.05
433281.06	568457.74	250.12
433281.14	568457.76	250.19
433281.14	568457.79	250.23
433281.23	568457.80	250.30
433281.36	568457.84	250.42
433281.40	568457.87	250.48
433281.49	568457.89	250.55
433281.56	568457.91	250.61
433281.58	568457.93	250.66
433281.66	568457.95	250.73
433281.75	568457.97	250.80
433279.96	568457.27	249.03
433280.03	568457.29	249.08
433280.10	568457.30	249.14
433280.14	568457.32	249.19
433280.18	568457.34	249.24
433280.25	568457.36	249.30
433280.32	568457.38	249.36
433280.34	568457.40	249.41
433280.41	568457.42	249.47
433280.49	568457.44	249.53
433280.54	568457.46	249.58
433280.57	568457.48	249.63
433280.65	568457.50	249.69
433280.73	568457.51	249.76
433280.76	568457.54	249.81
433280.81	568457.56	249.86
433280.89	568457.57	249.93
433280.95	568457.59	249.99
433280.98	568457.62	250.03
433281.05	568457.64	250.10
433281.13	568457.66	250.16
433281.17	568457.68	250.22
433281.22	568457.70	250.27
433281.35	568457.74	250.40
433281.40	568457.76	250.45
433281.48	568457.78	250.52
433281.56	568457.80	250.59
433281.60	568457.82	250.64
433281.66	568457.85	250.71
433281.74	568457.87	250.77
433281.79	568457.89	250.83
433280.60	568457.27	249.60
433280.64	568457.29	249.65
433280.71	568457.31	249.71
433280.79	568457.32	249.77
433280.80	568457.35	249.82
433280.88	568457.37	249.88
433280.96	568457.38	249.95
433281.01	568457.41	250.00
433281.04	568457.43	250.05
433281.12	568457.45	250.12
433281.20	568457.46	250.18
433281.21	568457.49	250.23
433281.28	568457.51	250.29
433281.42	568457.55	250.42
433281.46	568457.57	250.47
433281.54	568457.59	250.54
433281.62	568457.61	250.61
433281.64	568457.64	250.66
433281.71	568457.66	250.72
433281.80	568457.68	250.79
433280.03	568457.18	249.07
433280.10	568457.20	249.12
433280.14	568457.22	249.17
433280.17	568457.24	249.22
433280.25	568457.26	249.28
433280.33	568457.27	249.34
433280.36	568457.29	249.39
433280.41	568457.31	249.45
433280.48	568457.33	249.51
433280.56	568457.35	249.57
433280.57	568457.37	249.61
433280.64	568457.39	249.67
433280.72	568457.41	249.74
433280.76	568457.43	249.79
433280.80	568457.45	249.84
433280.88	568457.47	249.90
433280.97	568457.49	249.97
433281.00	568457.51	250.02
433281.05	568457.53	250.08
433281.12	568457.55	250.14
433281.17	568457.57	250.20
433281.22	568457.59	250.25
433281.29	568457.61	250.31
433281.38	568457.63	250.39
433281.41	568457.66	250.44
433281.47	568457.68	250.50
433281.56	568457.70	250.57
433281.61	568457.72	250.62
433281.65	568457.74	250.68
433281.73	568457.76	250.75
433281.80	568457.79	250.82
433280.02	568456.98	249.02
433280.10	568456.99	249.08
433280.17	568457.01	249.14
433280.20	568457.03	249.19
433280.24	568457.05	249.24
433280.31	568457.07	249.30
433280.39	568457.08	249.36
433280.41	568457.11	249.40
433280.47	568457.13	249.46
433280.55	568457.14	249.52
433280.60	568457.16	249.58
433280.63	568457.19	249.63
433280.70	568457.20	249.69
433280.79	568457.22	249.75
433280.83	568457.24	249.80
433280.87	568457.26	249.86
433280.95	568457.28	249.92
433281.02	568457.30	249.98
433281.04	568457.32	250.03
433281.11	568457.34	250.09
433281.19	568457.36	250.16
433281.23	568457.38	250.21
433281.27	568457.41	250.27
433281.43	568457.45	250.40
433281.45	568457.47	250.45
433281.53	568457.49	250.51
433281.62	568457.51	250.58
433281.67	568457.53	250.64
433281.71	568457.56	250.70
433281.79	568457.57	250.77
433281.84	568457.60	250.82
433280.03	568457.08	249.05
433280.09	568457.10	249.10
433280.16	568457.11	249.16
433280.18	568457.14	249.20
433280.24	568457.16	249.26
433280.32	568457.17	249.32
433280.36	568457.19	249.37
433280.40	568457.21	249.42
433280.48	568457.23	249.48
433280.56	568457.25	249.55
433280.09	568456.78	249.04
433280.16	568456.80	249.10
433280.23	568456.82	249.16
433280.25	568456.84	249.20
433280.31	568456.86	249.26
433280.38	568456.87	249.32
433280.43	568456.89	249.37
433280.47	568456.91	249.42
433280.54	568456.93	249.48
433280.62	568456.95	249.54
433280.66	568456.97	249.60
433280.70	568456.99	249.65
433280.77	568457.01	249.71
433280.85	568457.03	249.77
433280.87	568457.05	249.82
433280.94	568457.07	249.88
433281.02	568457.09	249.94
433281.07	568457.11	250.00
433281.11	568457.13	250.05
433281.18	568457.15	250.11
433281.26	568457.17	250.18
433281.29	568457.19	250.23
433281.33	568457.21	250.28
433281.43	568457.23	250.36
433281.48	568457.25	250.41
433281.52	568457.28	250.47
433281.60	568457.30	250.53
433281.68	568457.32	250.60
433281.70	568457.34	250.65
433281.77	568457.36	250.72
433281.86	568457.38	250.79
433281.91	568457.41	250.84
433280.09	568456.89	249.06
433280.17	568456.90	249.12
433280.21	568456.92	249.17
433280.24	568456.95	249.22
433280.31	568456.96	249.28
433280.39	568456.98	249.34
433280.43	568457.00	249.39
433280.47	568457.02	249.44
433280.54	568457.04	249.50
433280.62	568457.06	249.57
433280.65	568457.08	249.61
433280.70	568457.10	249.67
433280.78	568457.11	249.73
433280.82	568457.14	249.78
433280.86	568457.16	249.83
433280.94	568457.18	249.90
433281.03	568457.19	249.97
433281.07	568457.21	250.02
433281.11	568457.24	250.07
433281.19	568457.25	250.14
433281.24	568457.28	250.19
433281.28	568457.30	250.25
433281.44	568457.34	250.38
433281.48	568457.36	250.43
433281.52	568457.38	250.49
433281.61	568457.40	250.56
433281.66	568457.43	250.62
433281.70	568457.45	250.67
433281.78	568457.47	250.74
433281.87	568457.49	250.81
433280.14	568456.60	249.05
433280.21	568456.61	249.11
433280.29	568456.63	249.17
433280.29	568456.66	249.21
433280.36	568456.67	249.27
433280.44	568456.69	249.33
433280.48	568456.71	249.38
433280.51	568456.73	249.43
433280.59	568456.75	249.49
433280.67	568456.77	249.55
433280.71	568456.79	249.61
433280.75	568456.81	249.65
433280.83	568456.82	249.72
433280.90	568456.84	249.78
433280.93	568456.87	249.83
433280.99	568456.89	249.89
433281.07	568456.90	249.95
433281.12	568456.92	250.01
433281.16	568456.95	250.06
433281.23	568456.97	250.12
433281.31	568456.98	250.19
433281.33	568457.01	250.24
433281.47	568457.05	250.36
433281.52	568457.07	250.42
433281.56	568457.10	250.48
433281.65	568457.11	250.54
433281.73	568457.13	250.61
433281.74	568457.16	250.66
433281.82	568457.18	250.73
433281.91	568457.20	250.80
433280.15	568456.70	249.08
433280.22	568456.71	249.13
433280.26	568456.73	249.18
433280.30	568456.76	249.23
433280.37	568456.77	249.29
433280.45	568456.79	249.35
433280.48	568456.81	249.40
433280.53	568456.83	249.45
433280.60	568456.85	249.51
433280.68	568456.86	249.58
433280.68	568456.89	249.62
433280.75	568456.91	249.68
433280.84	568456.93	249.74
433280.89	568456.95	249.80
433280.93	568456.97	249.85
433281.00	568456.99	249.92
433281.09	568457.00	249.98
433281.11	568457.03	250.03
433281.17	568457.05	250.09
433281.25	568457.07	250.15
433281.29	568457.09	250.21
433281.33	568457.11	250.26
433281.49	568457.15	250.40
433281.53	568457.17	250.45
433281.59	568457.19	250.51
433281.67	568457.21	250.57
433281.71	568457.24	250.63
433281.75	568457.26	250.69
433281.84	568457.28	250.76
433281.91	568457.30	250.82
433281.36	568456.70	250.18
433281.41	568456.72	250.23
433281.52	568456.76	250.35
433281.60	568456.78	250.42
433281.62	568456.80	250.47
433281.70	568456.82	250.53
433281.79	568456.84	250.60
433281.81	568456.87	250.65
433281.87	568456.89	250.72
433281.96	568456.91	250.79
433282.01	568456.93	250.85
433280.42	568456.48	249.28
433280.50	568456.50	249.34
433280.54	568456.52	249.39
433280.57	568456.54	249.44
433280.65	568456.56	249.50
433280.73	568456.58	249.57
433280.76	568456.60	249.62
433280.82	568456.62	249.67
433280.90	568456.64	249.74
433280.95	568456.65	249.79
433280.98	568456.68	249.84
433281.05	568456.70	249.90
433281.14	568456.71	249.97
433281.18	568456.74	250.02
433281.21	568456.76	250.07
433281.29	568456.78	250.14
433281.36	568456.80	250.20
433281.39	568456.82	250.25
433281.46	568456.84	250.31
433281.53	568456.86	250.38
433281.59	568456.88	250.44
433281.63	568456.91	250.49
433281.71	568456.93	250.56
433281.77	568456.95	250.62
433281.80	568456.97	250.68
433281.88	568456.99	250.74
433281.97	568457.01	250.81
433280.14	568456.50	249.03
433280.21	568456.51	249.09
433280.28	568456.53	249.15
433280.32	568456.55	249.20
433280.36	568456.57	249.25
433280.44	568456.59	249.31
433280.51	568456.60	249.37
433280.53	568456.63	249.41
433280.58	568456.65	249.47
433280.66	568456.66	249.53
433280.71	568456.68	249.58
433280.74	568456.70	249.63
433280.82	568456.72	249.70
433280.91	568456.74	249.76
433280.95	568456.76	249.81
433280.99	568456.78	249.86
433281.07	568456.80	249.93
433281.14	568456.82	249.99
433281.15	568456.84	250.04
433281.22	568456.86	250.10
433281.30	568456.88	250.17
433281.34	568456.90	250.22
433281.47	568456.95	250.34
433281.55	568456.97	250.41
433281.56	568456.99	250.45
433281.64	568457.01	250.52
433281.72	568457.03	250.59
433281.77	568457.05	250.65
433281.81	568457.08	250.70
433281.90	568457.10	250.77
433281.95	568457.12	250.83
433281.82	568456.45	250.57
433281.89	568456.47	250.63
433281.92	568456.50	250.68
433282.00	568456.52	250.75
433282.09	568456.54	250.82
433282.12	568456.56	250.88
433281.57	568456.47	250.34
433281.66	568456.49	250.41
433281.67	568456.51	250.46
433281.75	568456.53	250.53
433281.84	568456.55	250.59
433281.89	568456.58	250.65
433281.93	568456.60	250.71
433282.01	568456.62	250.78
433282.07	568456.64	250.84
433281.27	568456.47	250.07
433281.35	568456.49	250.13
433281.43	568456.51	250.20
433281.50	568456.55	250.30
433281.59	568456.57	250.37
433281.63	568456.59	250.43
433281.68	568456.62	250.48
433281.76	568456.64	250.55
433281.85	568456.65	250.62
433281.86	568456.68	250.67
433281.94	568456.70	250.74
433282.03	568456.72	250.80
433282.07	568456.75	250.86
433281.00	568456.47	249.80
433281.04	568456.49	249.85
433281.12	568456.51	249.92
433281.20	568456.53	249.98
433281.21	568456.55	250.03
433281.28	568456.58	250.09
433281.35	568456.59	250.15
433281.41	568456.61	250.21
433281.51	568456.66	250.33
433281.60	568456.68	250.40
433281.64	568456.70	250.45
433281.69	568456.72	250.51
433281.77	568456.74	250.58
433281.82	568456.76	250.63
433281.87	568456.79	250.69
433281.95	568456.81	250.76
433282.03	568456.83	250.83
433280.72	568456.48	249.54
433280.77	568456.50	249.60
433280.81	568456.52	249.65
433280.88	568456.53	249.71
433280.97	568456.55	249.77
433281.00	568456.57	249.82
433281.05	568456.59	249.88
433281.13	568456.61	249.95
433281.18	568456.63	250.00
433281.21	568456.66	250.05
433281.28	568456.68	250.11
433279.05	568460.95	248.98
433279.04	568461.07	249.00
433279.01	568461.11	248.97
433279.05	568461.21	249.03
433278.99	568461.22	248.99
433279.06	568461.35	249.07
433278.96	568461.28	248.96
433278.99	568461.37	249.02
433279.07	568461.49	249.10
433278.94	568461.39	248.98
433279.00	568461.50	249.05
433279.07	568461.64	249.13
433278.94	568461.52	249.01
433279.01	568461.65	249.08
433278.90	568461.57	248.97
433278.95	568461.66	249.04
433278.85	568461.73	248.96
433278.88	568461.68	248.99
433280.20	568456.38	249.05
433280.27	568456.36	249.09
433280.27	568456.22	249.06
433280.34	568456.34	249.14
433280.38	568456.44	249.21
433280.26	568456.07	249.03
433280.32	568456.20	249.11
433280.38	568456.30	249.18
433280.42	568456.40	249.25
433280.32	568456.05	249.08
433280.39	568456.19	249.16
433280.42	568456.26	249.22
433280.48	568456.38	249.30
433280.30	568455.90	249.04
433280.38	568456.04	249.12
433280.44	568456.15	249.20
433280.47	568456.24	249.27
433280.55	568456.37	249.35
433280.37	568455.88	249.09
433280.45	568456.03	249.17
433280.47	568456.09	249.24
433280.54	568456.22	249.32
433280.59	568456.34	249.39
433280.64	568456.43	249.46
433280.35	568455.73	249.06
433280.43	568455.87	249.14
433280.49	568455.98	249.21
433280.53	568456.08	249.28
433280.61	568456.22	249.37
433280.63	568456.30	249.43
433280.70	568456.43	249.51
433280.42	568455.73	249.11
433280.49	568455.85	249.19
433280.52	568455.93	249.25
433280.60	568456.07	249.33
433280.65	568456.18	249.41
433280.70	568456.29	249.48
433280.78	568456.43	249.57
433280.42	568455.60	249.08
433280.50	568455.73	249.16
433280.52	568455.81	249.23
433280.59	568455.93	249.30
433280.66	568456.06	249.39
433280.69	568456.15	249.45
433280.77	568456.28	249.54
433280.83	568456.40	249.61
433280.42	568455.46	249.06
433280.49	568455.59	249.14
433280.54	568455.69	249.21
433280.58	568455.79	249.28
433280.66	568455.93	249.36
433280.70	568456.02	249.43
433280.77	568456.14	249.51
433280.84	568456.28	249.59
433280.87	568456.36	249.66
433280.50	568455.46	249.11
433280.56	568455.58	249.19
433280.58	568455.66	249.25
433280.66	568455.79	249.33
433280.71	568455.89	249.40
433280.76	568456.00	249.48
433280.84	568456.14	249.57
433280.88	568456.24	249.64
433280.94	568456.36	249.72
433280.49	568455.32	249.09
433280.57	568455.45	249.16
433280.60	568455.53	249.23
433280.65	568455.65	249.30
433280.73	568455.78	249.39
433280.75	568455.85	249.45
433280.83	568455.99	249.53
433280.89	568456.12	249.61
433280.94	568456.22	249.69
433281.02	568456.37	249.77
433281.05	568456.45	249.84
433280.49	568455.18	249.06
433280.56	568455.31	249.14
433280.61	568455.41	249.21
433280.65	568455.51	249.28
433280.72	568455.64	249.36
433280.77	568455.74	249.43
433280.82	568455.85	249.50
433280.91	568456.00	249.59
433280.93	568456.07	249.65
433281.01	568456.22	249.74
433281.07	568456.33	249.82
433281.13	568456.44	249.90
433280.56	568455.17	249.11
433280.63	568455.30	249.19
433280.65	568455.37	249.25
433280.72	568455.50	249.33
433280.77	568455.60	249.40
433280.82	568455.70	249.47
433280.90	568455.84	249.56
433280.94	568455.94	249.63
433281.00	568456.06	249.71
433281.09	568456.21	249.80
433281.19	568456.44	249.95
433280.72	568455.35	249.30
433280.79	568455.49	249.38
433280.81	568455.56	249.44
433280.89	568455.69	249.52
433280.95	568455.81	249.60
433280.99	568455.92	249.68
433281.07	568456.06	249.76
433281.12	568456.16	249.83
433281.18	568456.28	249.92
433281.26	568456.43	250.01
433280.83	568455.44	249.42
433280.87	568455.55	249.49
433280.96	568455.69	249.58
433280.99	568455.77	249.64
433281.06	568455.90	249.73
433281.13	568456.04	249.81
433281.17	568456.13	249.88
433281.25	568456.28	249.97
433281.29	568456.37	250.04
433280.94	568455.54	249.54
433281.00	568455.65	249.62
433281.05	568455.75	249.69
433281.13	568455.89	249.78
433281.24	568456.12	249.94
433281.30	568456.25	250.02
433281.34	568456.35	250.09
433281.04	568455.60	249.66
433281.11	568455.74	249.74
433281.16	568455.84	249.81
433281.21	568455.96	249.89
433281.30	568456.11	249.98
433281.34	568456.20	250.06
433281.41	568456.33	250.14
433281.17	568455.72	249.79
433281.20	568455.81	249.86
433281.28	568455.94	249.94
433281.34	568456.06	250.02
433281.39	568456.17	250.10
433281.47	568456.32	250.19
433281.50	568456.41	250.26
433281.26	568455.79	249.90
433281.34	568455.93	249.99
433281.37	568456.02	250.06
433281.45	568456.16	250.15
433281.51	568456.29	250.23
433281.56	568456.40	250.31
433281.38	568455.89	250.03
433281.43	568455.99	250.10
433281.52	568456.15	250.20
433281.55	568456.24	250.27
433281.63	568456.39	250.36
433281.55	568456.11	250.24
433281.61	568456.23	250.32
433281.70	568456.39	250.42
433281.68	568456.23	250.37
433281.74	568456.35	250.46
433281.75	568456.23	250.43
433281.78	568456.32	250.50
433281.86	568456.33	250.56
433281.97	568456.42	250.69
433279.11	568461.60	249.17
433279.13	568461.48	249.15
433279.15	568461.55	249.21
433279.12	568461.20	249.08
433279.17	568461.30	249.15
433279.21	568461.39	249.22
433279.28	568461.53	249.30
433279.13	568461.34	249.11
433279.17	568461.44	249.18
433279.22	568461.54	249.25
433279.11	568461.05	249.04
433279.18	568461.18	249.13
433279.21	568461.26	249.19
433279.27	568461.38	249.27
433279.35	568461.51	249.34
433279.10	568460.78	248.99
433279.17	568460.90	249.06
433279.24	568461.03	249.14
433279.26	568461.10	249.20
433279.33	568461.23	249.28
433279.38	568461.33	249.36
433279.43	568461.43	249.43
433279.10	568460.91	249.02
433279.17	568461.04	249.10
433279.22	568461.14	249.17
433279.27	568461.24	249.24
433279.34	568461.37	249.32
433279.38	568461.47	249.38
433279.12	568460.66	248.97
433279.16	568460.76	249.04
433279.23	568460.89	249.12
433279.28	568460.98	249.18
433279.33	568461.09	249.25
433279.40	568461.22	249.34
433279.42	568461.29	249.40
433279.50	568461.43	249.48
433279.16	568460.49	248.98
433279.22	568460.60	249.05
433279.30	568460.74	249.13
433279.32	568460.81	249.20
433279.39	568460.93	249.27
433279.45	568461.06	249.35
433279.49	568461.14	249.42
433279.56	568461.28	249.50
433279.62	568461.39	249.58
433279.16	568460.62	249.00
433279.23	568460.75	249.08
433279.28	568460.85	249.15
433279.32	568460.94	249.22
433279.39	568461.08	249.30
433279.45	568461.18	249.38
433279.49	568461.28	249.45
433279.57	568461.42	249.53
433279.22	568460.47	249.02
433279.29	568460.59	249.10
433279.34	568460.70	249.17
433279.38	568460.79	249.24
433279.46	568460.93	249.32
433279.49	568461.02	249.39
433279.55	568461.13	249.47
433279.63	568461.27	249.55
433279.65	568461.35	249.61
433279.23	568460.21	248.97
433279.27	568460.31	249.04
433279.35	568460.44	249.12
433279.38	568460.53	249.18
433279.44	568460.64	249.26
433279.52	568460.78	249.34
433279.54	568460.85	249.40
433279.61	568460.98	249.48
433279.67	568461.10	249.56
433279.71	568461.20	249.63
433279.79	568461.34	249.72
433279.21	568460.33	248.99
433279.28	568460.45	249.07
433279.35	568460.58	249.15
433279.37	568460.65	249.21
433279.45	568460.78	249.29
433279.50	568460.89	249.36
433279.55	568460.99	249.43
433279.62	568461.12	249.52
433279.67	568461.23	249.59
433279.72	568461.34	249.66
433279.27	568460.04	248.98
433279.33	568460.15	249.05
433279.40	568460.28	249.13
